"","X","date","identifier","publisher","title","nb_numeros","ark","duree_publi","date_deb","date_fin","deb_bis","fin_bis","is_quotidien"
"17006",17006,"1791-1792","https://gallica.bnf.fr/ark:/12148/cb328624016/date","Paris","La Rocambole des journaux",113,"cb328624016",582,"1791","1792-08-05","1791-01-01","1792-08-05",TRUE
"17011",17011,"1903-1924","https://gallica.bnf.fr/ark:/12148/cb326821363/date","Paris","L'Action ",7901,"cb326821363",7948,"1903-03-29","1924-12-31","1903-03-29","1924-12-31",TRUE
"17020",17020,"1948-1970","https://gallica.bnf.fr/ark:/12148/cb345038926/date","Paris","Paris presse",7948,"cb345038926",9371,"1944-11-14","1970-07-12","1944-11-14","1970-07-12",TRUE
"17023",17023,"1819-1928","https://gallica.bnf.fr/ark:/12148/cb32800711m/date","Bourges, Bourges, Bourges, Bourges, Bourges","Journal du Cher ",24502,"cb32800711m",39705,"1819-07-03","1928-03-18","1819-07-03","1928-03-18",TRUE
"17025",17025,"1901-1942","https://gallica.bnf.fr/ark:/12148/cb328809574/date","Troyes","La Tribune de l'Aube ",13895,"cb328809574",15233,"1901-03-01","1942-11-14","1901-03-01","1942-11-14",TRUE
"17026",17026,"1883-1944","https://gallica.bnf.fr/ark:/12148/cb32836053p/date","Angers","Le Petit courrier ",20325,"cb32836053p",22342,"1883-06-10","1944-08-11","1883-06-10","1944-08-11",TRUE
"17027",17027,"1878-1930","https://gallica.bnf.fr/ark:/12148/cb32892208p/date","Paris","Le Voltaire ",11346,"cb32892208p",18908,"1878-07-05","1930-04-12","1878-07-05","1930-04-12",TRUE
"17030",17030,"1877-1914","https://gallica.bnf.fr/ark:/12148/cb32772298w/date","Mulhouse","Express ",9424,"cb32772298w",11213,"1884-01-01","1914-09-14","1884-01-01","1914-09-14",TRUE
"17031",17031,"1892-1971","https://gallica.bnf.fr/ark:/12148/cb34516349m/date","Paris","L'Economiste européen ",5799,"cb34516349m",23527,"1892-01-17","1956-06-17","1892-01-17","1956-06-17",TRUE
"17032",17032,"1886-1929","https://gallica.bnf.fr/ark:/12148/cb327073471/date","Paris","L'Autorité ",10405,"cb327073471",15906,"1886-02-25","1929-09-14","1886-02-25","1929-09-14",TRUE
"17034",17034,"1790-1791","https://gallica.bnf.fr/ark:/12148/cb32802208t/date","Limoges","Journal patriotique et de la garde nationale de Limoges",137,"cb32802208t",501,"1790-01-02","1791-05-18","1790-01-02","1791-05-18",TRUE
"17035",17035,"1789-1795","https://gallica.bnf.fr/ark:/12148/cb328024029/date","Paris","Journal universel ou Révolutions des royaumes",688,"cb328024029",699,"1789-11-23","1791-10-23","1789-11-23","1791-10-23",TRUE
"17038",17038,"1872-1966","https://gallica.bnf.fr/ark:/12148/cb32771670c/date","Paris","L'Evénement ",18732,"cb32771670c",34266,"1872-04-07","1966-01","1872-04-07","1966-01-31",TRUE
"17040",17040,"1853-1935","https://gallica.bnf.fr/ark:/12148/cb32782567n/date","Bordeaux","La Gironde ",23398,"cb32782567n",27848,"1859-04-01","1935-06-30","1859-04-01","1935-06-30",TRUE
"17041",17041,"1884-1927","https://gallica.bnf.fr/ark:/12148/cb328222296/date","Paris","La Nation ",7068,"cb328222296",15820,"1884-01-01","1927-04-26","1884-01-01","1927-04-26",TRUE
"17042",17042,"1892-19??","https://gallica.bnf.fr/ark:/12148/cb32840893w/date","Paris","La Politique coloniale ",4466,"cb32840893w",9946,"1892-01-09","1919-04-04","1892-01-09","1919-04-04",TRUE
"17044",17044,"1869-1932","https://gallica.bnf.fr/ark:/12148/cb328705910/date","Paris","Le Soir ",18432,"cb328705910",23118,"1869-04-08","1932-07-25","1869-04-08","1932-07-25",TRUE
"17045",17045,"1886-1889","https://gallica.bnf.fr/ark:/12148/cb328713832/date","Paris","La Souveraineté ",1020,"cb328713832",1041,"1886-10-25","1889-08-31","1886-10-25","1889-08-31",TRUE
"17046",17046,"1829-1842","https://gallica.bnf.fr/ark:/12148/cb32876687g/date","Paris","Le Temps ",4403,"cb32876687g",4643,"1829-09-30","1842-06-17","1829-09-30","1842-06-17",TRUE
"17047",17047,"1944-1984","https://gallica.bnf.fr/ark:/12148/cb34393654m/date","Beaune","Beaune informations",608,"cb34393654m",2187,"1946-01-02","1951-12-29","1946-01-02","1951-12-29",TRUE
"17048",17048,"1797-1799","https://gallica.bnf.fr/ark:/12148/cb32877163b/date","Paris","Le Thé",154,"cb32877163b",847,"1797-04-16","1799-08-11","1797-04-16","1799-08-11",TRUE
"17051",17051,"1876-1914","https://gallica.bnf.fr/ark:/12148/cb327695777/date","Paris","L'Estafette ",12074,"cb327695777",13969,"1876-05-01","1914-07-31","1876-05-01","1914-07-31",TRUE
"17052",17052,"1928-1929","https://gallica.bnf.fr/ark:/12148/cb32738719r/date","Bourges","Centre Express ",497,"cb32738719r",619,"1928-03-19","1929-11-28","1928-03-19","1929-11-28",TRUE
"17053",17053,"1886-1914","https://gallica.bnf.fr/ark:/12148/cb32880064x/date","Lille, Lille","Le Travailleur ",943,"cb32880064x",5096,"1900-07-14","1914-06-27","1900-07-14","1914-06-27",TRUE
"17054",17054,"1835-1938","https://gallica.bnf.fr/ark:/12148/cb34447993f/date","Paris","Le Droit ",27831,"cb34447993f",37631,"1835-12-01","1938-12-12","1835-12-01","1938-12-12",TRUE
"17055",17055,"1876-1940","https://gallica.bnf.fr/ark:/12148/cb41372946v/date","Versailles, Paris, Paris, Paris, Paris","Impressions ",7394,"cb41372946v",21320,"1876","1934-05-17","1876-01-01","1934-05-17",TRUE
"17057",17057,"1791-1792","https://gallica.bnf.fr/ark:/12148/cb42015082b/date","Paris, Paris","Journal général de l'Europe ",345,"cb42015082b",758,"1791-07-12","1793-08-08","1791-07-12","1793-08-08",TRUE
"17058",17058,"1878-1914","https://gallica.bnf.fr/ark:/12148/cb327513390/date","Paris","Le Courrier du soir ",9856,"cb327513390",13291,"1878-02-21","1914-07-14","1878-02-21","1914-07-14",TRUE
"17059",17059,"1919-1938","https://gallica.bnf.fr/ark:/12148/cb32772343w/date","Mulhouse","L'Express de Mulhouse ",6065,"cb32772343w",7303,"1919-01-02","1938-12-31","1919-01-02","1938-12-31",TRUE
"17060",17060,"1893-1948","https://gallica.bnf.fr/ark:/12148/cb32858093t/date","Paris","Revue de viticulture ",4177,"cb32858093t",20299,"1893","1948-07","1893-01-01","1948-07-31",TRUE
"17061",17061,"1881-1939","https://gallica.bnf.fr/ark:/12148/cb32896389r/date","Dijon, Beaune, Dijon, Dijon","Le Petit Bourguignon ",3583,"cb32896389r",3830,"1901-05-07","1911-11-01","1901-05-07","1911-11-01",TRUE
"17062",17062,"1832-1902","https://gallica.bnf.fr/ark:/12148/cb32888151s/date","Paris","Vert vert ",15863,"cb32888151s",22213,"1832-09-05","1893-06-30","1832-09-05","1893-06-30",TRUE
"17065",17065,"1864-1935","https://gallica.bnf.fr/ark:/12148/cb32796461g/date","Paris","Le Jockey ",20300,"cb32796461g",27344,"1864-10-19","1939-09-01","1864-10-19","1939-09-01",TRUE
"17066",17066,"1816-1819","https://gallica.bnf.fr/ark:/12148/cb32797194v/date","Bourges","Journal de Bourges ",335,"cb32797194v",1171,"1816-04-14","1819-06-29","1816-04-14","1819-06-29",TRUE
"17067",17067,"1869-1914","https://gallica.bnf.fr/ark:/12148/cb32837006d/date","Paris","Le Petit moniteur universel ",15926,"cb32837006d",16645,"1869-01-02","1914-07-31","1869-01-02","1914-07-31",TRUE
"17068",17068,"1893-1911","https://gallica.bnf.fr/ark:/12148/cb32838865c/date","Paris","Le Peuple français ",5600,"cb32838865c",6437,"1893-12-18","1911-08-04","1893-12-18","1911-08-04",TRUE
"17069",17069,"1880-1955","https://gallica.bnf.fr/ark:/12148/cb32809056t/date","Paris","La Loi ",17517,"cb32809056t",27419,"1880-12-01","1955-12-28","1880-12-01","1955-12-28",TRUE
"17071",17071,"1869-1944","https://gallica.bnf.fr/ark:/12148/cb32844033s/date","Amiens","Le Progrès de la Somme ",24060,"cb32844033s",27499,"1869-05-16","1944-08-30","1869-05-16","1944-08-30",TRUE
"17073",17073,"1940-1944","https://gallica.bnf.fr/ark:/12148/cb344311629/date","Paris","Le Cri du peuple ",1211,"cb344311629",1398,"1940-10-19","1944-08-17","1940-10-19","1944-08-17",TRUE
"17075",17075,"1791-1792","https://gallica.bnf.fr/ark:/12148/cb328013363/date","On souscrit à Paris, chez M. Landelle, directeur du Journal général, rue S. Benoît, n° 41. [1er février 25 novembre 1791]   On souscrit à Paris, au bureau, rue Taranne, n° 33, F.S.G. [26 novembre 1791 10 août 1792]","Journal général ",559,"cb328013363",587,"1791","1792-08-10","1791-01-01","1792-08-10",TRUE
"17076",17076,"1883-1914","https://gallica.bnf.fr/ark:/12148/cb32769892z/date","Paris","L'Etendard ",6447,"cb32769892z",11281,"1883-09-08","1914-07-29","1883-09-08","1914-07-29",TRUE
"17077",17077,"1834-1847","https://gallica.bnf.fr/ark:/12148/cb32777293c/date","Paris","La France ",4355,"cb32777293c",4450,"1834-12-01","1847-02-06","1834-12-01","1847-02-06",TRUE
"17078",17078,"1885-1894","https://gallica.bnf.fr/ark:/12148/cb32835983v/date","Clermont Ferrand","Le Petit Clermontois ",3309,"cb32835983v",3346,"1885-03-16","1894-05-14","1885-03-16","1894-05-14",TRUE
"17079",17079,"1807-1816","https://gallica.bnf.fr/ark:/12148/cb32844724r/date","Bourges, Bourges","Le Propagateur ",431,"cb32844724r",2534,"1809-05-03","1816-04-10","1809-05-03","1816-04-10",TRUE
"17080",17080,"1919-193?","https://gallica.bnf.fr/ark:/12148/cb327149773/date","Paris","Bonsoir  ",3588,"cb327149773",5087,"1919-01-13","1932-12-17","1919-01-13","1932-12-17",TRUE
"17082",17082,"1920-1940","https://gallica.bnf.fr/ark:/12148/cb32761155w/date","Sélestat","Echo de Sélestat",5168,"cb32761155w",7405,"1920-01-29","1940-05-08","1920-01-29","1940-05-08",TRUE
"17083",17083,"1858-1940","https://gallica.bnf.fr/ark:/12148/cb32814929d/date","Paris","Le Messager de Paris",11649,"cb32814929d",14832,"1858-05-31","1899-01-08","1858-05-31","1899-01-08",TRUE
"17088",17088,"1928-1937","https://gallica.bnf.fr/ark:/12148/cb326915721/date","Paris","L'Ami du peuple ",3320,"cb326915721",3468,"1928-05-02","1937-10-30","1928-05-02","1937-10-30",TRUE
"17089",17089,"1928-1933","https://gallica.bnf.fr/ark:/12148/cb389909262/date","Paris","L'Ami du peuple ",1631,"cb389909262",1644,"1928-11-05","1933-05-07","1928-11-05","1933-05-07",TRUE
"17109",17109,"1859-1914","https://gallica.bnf.fr/ark:/12148/cb32829290z/date","Paris","L'Opinion nationale ",8922,"cb32829290z",20029,"1859-09-01","1914-07-04","1859-09-01","1914-07-04",TRUE
"17123",17123,"1798-1926","https://gallica.bnf.fr/ark:/12148/cb327970321/date","Tours","Journal d'Indre et",425,"cb327970321",2551,"1809-01-04","1815-12-30","1809-01-04","1815-12-30",TRUE
"17125",17125,"1875-1883","https://gallica.bnf.fr/ark:/12148/cb327501125/date","Angers","Le Courrier d'Angers ",1911,"cb327501125",2258,"1877-01-03","1883-03-11","1877-01-03","1883-03-11",TRUE
"17127",17127,"1889-1944","https://gallica.bnf.fr/ark:/12148/cb32780169r/date","Annonay","La Gazette d'Annonay ",2898,"cb32780169r",20279,"1889-01-05","1944-07-15","1889-01-05","1944-07-15",TRUE
"17128",17128,"1897-1908","https://gallica.bnf.fr/ark:/12148/cb32753010x/date","Troyes","La Croix de l'Aube ",3544,"cb32753010x",4236,"1897-02-23","1908-09-30","1897-02-23","1908-09-30",TRUE
"17129",17129,"1831-1914","https://gallica.bnf.fr/ark:/12148/cb32781107f/date","Marseille","Gazette du Midi ",2956,"cb32781107f",3652,"1848-01-01","1857-12-31","1848-01-01","1857-12-31",TRUE
"17130",17130,"18??-1953","https://gallica.bnf.fr/ark:/12148/cb32798821t/date","Saint Denis puis Paris","Journal de Saint Denis ",4014,"cb32798821t",18451,"1889-02-17","1939-08-26","1889-02-17","1939-08-26",TRUE
"17131",17131,"1887-189.","https://gallica.bnf.fr/ark:/12148/cb32827828q/date","Paris","L'Observateur français ",2862,"cb32827828q",4723,"1887-05-06","1900-04-11","1887-05-06","1900-04-11",TRUE
"17132",17132,"1871-1914","https://gallica.bnf.fr/ark:/12148/cb32829748j/date","Paris","L'Ordre de Paris ",10346,"cb32829748j",15635,"1871-10-01","1914-07-23","1871-10-01","1914-07-23",TRUE
"17135",17135,"18..-1891","https://gallica.bnf.fr/ark:/12148/cb411796707/date","Paris","La France ",2156,"cb411796707",2258,"1885-01-24","1891-04-01","1885-01-24","1891-04-01",TRUE
"17136",17136,"1921-1939","https://gallica.bnf.fr/ark:/12148/cb327488464/date","Berlin, Vienne, Paris","La Correspondance internationale ",1703,"cb327488464",7233,"1919-11-06","1939-08-26","1919-11-06","1939-08-26",TRUE
"17137",17137,"1893-1907","https://gallica.bnf.fr/ark:/12148/cb32887582x/date","Paris","La Vérité ",4770,"cb32887582x",4994,"1893-05-16","1907-01-18","1893-05-16","1907-01-18",TRUE
"17138",17138,"1880-1944","https://gallica.bnf.fr/ark:/12148/cb327779830/date","Limoges, Paris, Paris","La France militaire ",8412,"cb327779830",18746,"1880-09-02","1931-12-31","1880-09-02","1931-12-31",TRUE
"17139",17139,"1850-1870","https://gallica.bnf.fr/ark:/12148/cb32725313n/date","Paris","Bulletin de Paris ",6601,"cb32725313n",7541,"1850-01-25","1870-09-18","1850-01-25","1870-09-18",TRUE
"17140",17140,"1881-1884","https://gallica.bnf.fr/ark:/12148/cb327431371/date","Paris","Le Clairon ",2456,"cb327431371",7759,"1881-03-07","1902-06-05","1881-03-07","1902-06-05",TRUE
"17155",17155,"1884-1886","https://gallica.bnf.fr/ark:/12148/cb328374233/date","Saint Gilles les Hauts, Saint Paul La Réunion","Le Petit Saint Paulois ",177,"cb328374233",668,"1884-05-29","1886-03-28","1884-05-29","1886-03-28",TRUE
"17159",17159,"1890-1892","https://gallica.bnf.fr/ark:/12148/cb32884737x/date","Besançon","L'Union républicaine du Doubs ",310,"cb32884737x",1274,"1890-03-09","1893-09-03","1890-03-09","1893-09-03",TRUE
"17164",17164,"1918-1920","https://gallica.bnf.fr/ark:/12148/cb344471650/date","Schlettstadt","Journal de Schlestadt",304,"cb344471650",373,"1919-01-02","1920-01-10","1919-01-02","1920-01-10",TRUE
"17171",17171,"1870-1904","https://gallica.bnf.fr/ark:/12148/cb32862011d/date","Riom","Riom journal ",2773,"cb32862011d",9285,"1870-07-21","1895-12-22","1870-07-21","1895-12-22",TRUE
"17240",17240,"1870-1871","https://gallica.bnf.fr/ark:/12148/cb32708856m/date","Paris","L'Avenir libéral ",195,"cb32708856m",535,"1870-06-01","1871-11-18","1870-06-01","1871-11-18",TRUE
"17248",17248,"1919-1936","https://gallica.bnf.fr/ark:/12148/cb34455195n/date","Paris","L'Avenir ",6368,"cb34455195n",6352,"1919-01-01","1936-05-23","1919-01-01","1936-05-23",TRUE
"17257",17257,"1821-1828","https://gallica.bnf.fr/ark:/12148/cb327622573/date","Toulouse","L'Écho du Midi ",818,"cb327622573",2749,"1821-07-09","1829-01-17","1821-07-09","1829-01-17",TRUE
"17268",17268,"1870-1890","https://gallica.bnf.fr/ark:/12148/cb32838901d/date","Paris","Le Peuple souverain ",219,"cb32838901d",544,"1870-09-10","1872-03-07","1870-09-10","1872-03-07",TRUE
"17284",17284,"1910-1914","https://gallica.bnf.fr/ark:/12148/cb32749378m/date","Paris","La Cote ",1737,"cb32749378m",1490,"1910-06-23","1914-07-22","1910-06-23","1914-07-22",TRUE
"17316",17316,"1899-1944","https://gallica.bnf.fr/ark:/12148/cb32755942h/date","Chartres","La Dépêche d'Eure et",4895,"cb32755942h",6137,"1903-04-01","1920-01-19","1903-04-01","1920-01-19",TRUE
"17317",17317,"1827-1829","https://gallica.bnf.fr/ark:/12148/cb32825661h/date","Paris","Nouveau journal de Paris et des départemens ",877,"cb32825661h",883,"1827-08-01","1829-12-31","1827-08-01","1829-12-31",TRUE
"17318",17318,"1912-1969","https://gallica.bnf.fr/ark:/12148/cb34427997d/date","Paris","Bulletin des annonces légales obligatoires à la charge des sociétés financières  ",3217,"cb34427997d",17855,"1912-02-12","1960-12-31","1912-02-12","1960-12-31",TRUE
"17319",17319,"1845-1871","https://gallica.bnf.fr/ark:/12148/cb32750667t/date","Marseille","Courrier de Marseille ",918,"cb32750667t",1460,"1848-01-01","1851-12-31","1848-01-01","1851-12-31",TRUE
"17320",17320,"1831-19??","https://gallica.bnf.fr/ark:/12148/cb32789250s/date","Bruxelles","L'Indépendance belge",1815,"cb32789250s",6517,"1848-02-27","1865-12-31","1848-02-27","1865-12-31",TRUE
"17327",17327,"1854-1865","https://gallica.bnf.fr/ark:/12148/cb32769600x/date","Avignon","Estafette de Vaucluse ",584,"cb32769600x",4095,"1854-10-15","1865-12-31","1854-10-15","1865-12-31",TRUE
"17334",17334,"1888-1932","https://gallica.bnf.fr/ark:/12148/cb32845548f/date","Paris","Le Public ",4914,"cb32845548f",15885,"1888-12-02","1932-05","1888-12-02","1932-05-31",TRUE
"17357",17357,"1890-1914","https://gallica.bnf.fr/ark:/12148/cb32796614h/date","Paris","Le Jour ",897,"cb32796614h",3118,"1906-01-01","1914-07-16","1906-01-01","1914-07-16",TRUE
"17358",17358,"1872-1874","https://gallica.bnf.fr/ark:/12148/cb327968518/date","Angers","Journal d'Angers ",1316,"cb327968518",1826,"1872","1876-12-31","1872-01-01","1876-12-31",TRUE
"17366",17366,"1849-1851","https://gallica.bnf.fr/ark:/12148/cb327475629/date","Orléans","La Constitution ",550,"cb327475629",651,"1849-03-20","1850-12-31","1849-03-20","1850-12-31",TRUE
"17367",17367,"1940-1944","https://gallica.bnf.fr/ark:/12148/cb343949582/date","Clermont Ferrand, Lyon","L'Effort ",1296,"cb343949582",1479,"1940-08-04","1944-08-22","1940-08-04","1944-08-22",TRUE
"17371",17371,"1897-1940","https://gallica.bnf.fr/ark:/12148/cb32762028z/date","Blois, Blois, Blois","L'Écho du Centre ",6064,"cb32762028z",15847,"1897-01-23","1940-06-14","1897-01-23","1940-06-14",TRUE
"17374",17374,"1877-1922","https://gallica.bnf.fr/ark:/12148/cb32853639g/date","Paris","Le Réveil  ",6514,"cb32853639g",16218,"1877-10-04","1922-03-01","1877-10-04","1922-03-01",TRUE
"17379",17379,"1902-1903","https://gallica.bnf.fr/ark:/12148/cb32880889g/date","Cette","La Tribune cettoise ",75,"cb32880889g",526,"1902-07-19","1903-12-27","1902-07-19","1903-12-27",TRUE
"17392",17392,"1848-1944","https://gallica.bnf.fr/ark:/12148/cb32789598m/date","Saintes","L'Indépendant de la Charente Inférieure ",12855,"cb32789598m",35178,"1848-05-06","1944-08-29","1848-05-06","1944-08-29",TRUE
"17394",17394,"1846-1888","https://gallica.bnf.fr/ark:/12148/cb32796982t/date","Elbeuf, Elbeuf, Elbeuf","Journal d'Elbeuf et des départements de la Seine Inférieure et de l'Eure ",465,"cb32796982t",2152,"1847-09-09","1853-07-31","1847-09-09","1853-07-31",TRUE
"17400",17400,"1868-1919","https://gallica.bnf.fr/ark:/12148/cb32884267g/date","Tours","L'Union libérale ",4778,"cb32884267g",5692,"1868-05-30","1883-12-30","1868-05-30","1883-12-30",TRUE
"17403",17403,"1830-1857","https://gallica.bnf.fr/ark:/12148/cb344022041/date","Dijon","Le Spectateur ",4795,"cb344022041",10075,"1830-04-15","1857-11-14","1830-04-15","1857-11-14",TRUE
"17408",17408,"1839-1851","https://gallica.bnf.fr/ark:/12148/cb327504914/date","Dijon","Courrier de la Côte d'Or ",262,"cb327504914",1829,"1839-08-01","1844-08-03","1839-08-01","1844-08-03",TRUE
"17411",17411,"1848-1851","https://gallica.bnf.fr/ark:/12148/cb32764056p/date","Bayonne","L'Éclaireur des Pyrénées ",726,"cb32764056p",1135,"1848-10-28","1851-12-07","1848-10-28","1851-12-07",TRUE
"17414",17414,"1855-1944","https://gallica.bnf.fr/ark:/12148/cb327971329/date","Beaune","Journal de Beaune ",5050,"cb327971329",16433,"1894-01-02","1938-12-31","1894-01-02","1938-12-31",TRUE
"17422",17422,"1834-1842","https://gallica.bnf.fr/ark:/12148/cb32801049m/date","Paris","Le Journal du peuple ",471,"cb32801049m",1945,"1837-01-01","1842-04-30","1837-01-01","1842-04-30",TRUE
"17423",17423,"1848-1850","https://gallica.bnf.fr/ark:/12148/cb32806693z/date","Paris","La Liberté ",713,"cb32806693z",836,"1848-03-02","1850-06-16","1848-03-02","1850-06-16",TRUE
"17424",17424,"1814-1862","https://gallica.bnf.fr/ark:/12148/cb328137853/date","Bordeaux","Le Mémorial bordelais ",1431,"cb328137853",1460,"1846-01-01","1849-12-31","1846-01-01","1849-12-31",TRUE
"17425",17425,"1836-1837","https://gallica.bnf.fr/ark:/12148/cb32818155q/date","Paris","Le Monde ",345,"cb32818155q",372,"1836-10-25","1837-11-01","1836-10-25","1837-11-01",TRUE
"17428",17428,"1836-1838","https://gallica.bnf.fr/ark:/12148/cb327403324/date","Paris","La Charte de 1830 ",501,"cb327403324",641,"1836-10-07","1838-07-10","1836-10-07","1838-07-10",TRUE
